,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
94019,Wxcz9GHVfLUhER5FQAEDng,Zoes Kitchen,"701 Metairie Rd, Ste 1A103",Metairie,LA,70005,29.9886451116,-90.1310351,3.5,75,1,"{'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'OutdoorSeating': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'CoatCheck': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2'}","Restaurants, Kebab, Sandwiches, Mediterranean, Food, American (New), Southern, Greek","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
53096,BK3KoKtev1h8e_GfmcD-iw,The Gallery Venue at Tomas Bistro,755 Tchoupitoulas,New Orleans,LA,70130,29.9451489,-90.0676513,4.0,237,1,"{'RestaurantsTakeOut': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'dressy'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '3', 'BikeParking': 'False'}","Venues & Event Spaces, French, Event Planning & Services, Restaurants","{'Monday': '17:30-22:0', 'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-22:0', 'Friday': '17:30-23:0', 'Saturday': '17:30-23:0', 'Sunday': '17:30-22:0'}"
55318,lYUkQg8eAQi_tSGs3tzRVg,Tava,801 Magazine St,New Orleans,LA,70130,29.9451250456,-90.0693954259,4.5,66,0,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Indian, Restaurants","{'Monday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0', 'Sunday': '12:0-19:0'}"
53219,n07XNC-z_uWZWG8xJZ8YfA,Stella's Donation Cafe and Coffee Shop,1923 Leonidas St,New Orleans,LA,70118,29.9561495,-90.1279653,5.0,11,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'OutdoorSeating': 'True'}","Food, Breakfast & Brunch, Restaurants, Desserts, Performing Arts, Arts & Entertainment, Coffee & Tea, Sandwiches","{'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0', 'Saturday': '7:30-15:0'}"
87661,MtzzWMHEPQERkaNAd13eYQ,Junction,3021 St Claude,New Orleans,LA,70117,29.9681242,-90.0453847,3.5,184,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'False', 'CoatCheck': 'False', 'RestaurantsPriceRange2': '2', 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'HasTV': 'True', 'Smoking': ""u'outdoor'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"", 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'True'}","Burgers, Bars, Pubs, Restaurants, Nightlife","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}"
83027,ErC7tSOlofkSbuncAIXMLA,Creations Frozen Yogurt,5028 W Esplanade Ave,Metairie,LA,70006,30.0166131,-90.1993583,3.0,5,0,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Ice Cream & Frozen Yogurt, Restaurants, Food","{'Monday': '13:0-22:0', 'Tuesday': '13:0-22:0', 'Wednesday': '13:0-22:0', 'Thursday': '13:0-22:0', 'Friday': '13:0-22:0', 'Saturday': '13:0-22:0', 'Sunday': '13:0-22:0'}"
9251,6F8BtCbhjXjvXTcdDQ968Q,Cafe Hope's Green Dot Cafe,4300 S Broad St,New Orleans,LA,70125,29.948978,-90.10351,4.5,8,0,"{'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True'}","Cafes, Restaurants, Internet Cafes, Coffee & Tea, Food, Breakfast & Brunch","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-16:30', 'Saturday': '9:0-16:30'}"
25978,DmkUXt42gLCFsQh_MVsAqw,Sal's Seafood,1512 Barataria Blvd,Marrero,LA,70072,29.8853515476,-90.0996286851,3.5,60,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'BikeParking': 'False'}","Food, Seafood Markets, Restaurants, Specialty Food, Seafood","{'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-19:30'}"
65140,SKZALmd6b6eQYbNZ_-aL0A,Danny & Clyde's,2201 Clearview Pkwy,Metairie,LA,70001,29.9943885,-90.1811446,3.0,27,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'GoodForKids': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'beer_and_wine'""}","Convenience Stores, Automotive, Breakfast & Brunch, Food, Restaurants, Gas Stations, Grocery, Delis","{'Monday': '0:0-23:30', 'Tuesday': '0:0-23:30', 'Wednesday': '0:0-23:30', 'Thursday': '0:0-23:30', 'Friday': '0:0-23:30', 'Saturday': '0:0-23:30', 'Sunday': '0:0-23:30'}"
22596,yDkLJSsBEIwybIvCebFPww,The Pupusa Lady,2000 Oretha Castle Haley Blvd,New Orleans,LA,70113,29.9378449,-90.0814296,5.0,14,0,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Latin American, Restaurants, Salvadoran, Peruvian","{'Monday': '11:0-16:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-16:0'}"
49533,3aoiX71DlvN4jNqooOgZyA,Las Cazuelas Grill,"1122 Manhattan Blvd, Ste B",Harvey,LA,70058,29.8977291,-90.0625081,3.0,85,1,"{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': False, 'casual': True}"", 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True'}","Restaurants, Mexican","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
28947,Wn82PMIQmKKyDko3wZED4Q,Raising Cane's Chicken Fingers,1735 Manhattan Blvd,Harvey,LA,70058,29.8890336,-90.056158,4.0,25,1,"{'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'DriveThru': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'BikeParking': 'False', 'HasTV': 'True'}","Fast Food, Restaurants, Chicken Shop","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-0:0'}"
62809,8kh6Z3c8UHQKmsy0_TbOnA,Carmo,527 Julia St,New Orleans,LA,70130,29.9455561516,-90.0699020516,4.5,1164,1,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'HappyHour': 'True'}","Asian Fusion, Vegetarian, Vegan, Seafood, Restaurants, Brazilian, Latin American, Caribbean","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '9:0-22:0'}"
22339,yLh19zRsOYbs2ukRTEhkpA,The Chloe,4125 St Charles Ave,New Orleans,LA,70115,29.9270738,-90.0993069,4.5,101,1,"{'OutdoorSeating': 'True', 'HappyHour': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}"", 'Alcohol': ""u'full_bar'"", 'Smoking': ""u'no'"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'BYOB': 'False'}","Cajun/Creole, Restaurants, Event Planning & Services, Nightlife, Cocktail Bars, Hotels & Travel, Hotels, Bars","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:30', 'Saturday': '11:0-20:0', 'Sunday': '10:0-21:0'}"
91232,hP0TIqhqjWPyJtSd--nJtQ,Coffee &,806 Manhattan Blvd,Harvey,LA,70058,29.905064,-90.0672652,4.0,14,0,"{'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'None', 'Caters': 'False', 'RestaurantsTakeOut': 'True'}","Food, Restaurants, Coffee & Tea, Donuts, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
7424,lpHSHbP0d2sujYTY5XW-WQ,Roma Pizza Plus,3535 Chateau Blvd,Kenner,LA,70065,30.0237111,-90.2560999,4.0,12,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': 'None', 'Ambience': 'None', 'BusinessParking': 'None', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'HasTV': 'True', 'NoiseLevel': ""'quiet'"", 'Caters': 'False', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'False', 'WiFi': ""'no'""}","Pizza, Restaurants, Greek","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}"
86256,oe-iacnzvyHV8zxaNqCf7A,Coterie Restaurant & Oyster Bar,135 Decatur St,New Orleans,LA,70130,29.95277,-90.066443,4.0,718,1,"{'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'Corkage': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'Caters': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': True, u'upscale': None}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'None', 'RestaurantsReservations': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""'full_bar'""}","Restaurants, Breakfast & Brunch, Southern, Cajun/Creole","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
36925,MfrKQl9zGFz_3SP9lpxQuQ,Popeyes Louisiana Kitchen,8901 Airline Dr,Metairie,LA,70003,29.979654,-90.23434,2.5,10,1,"{'HasTV': 'True', 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True'}","Chicken Wings, American (New), Restaurants, Fast Food","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
104577,jgUjcDZ7rtppiCjrmk8hDw,Taco Bell,62B Westbank Expressway,Gretna,LA,70053,29.91557,-90.04773,2.5,13,1,"{'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'DriveThru': 'True', 'NoiseLevel': ""'quiet'"", 'Caters': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True'}","Restaurants, Tex-Mex, Fast Food, Breakfast & Brunch, Mexican, Tacos","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}"
90390,fU02Peqq03RGER0QNW3uMA,Chateau du Lac Bistro,2037 Metairie Rd,Metairie,LA,70005,29.9854435,-90.1461269,3.5,47,0,"{'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'dressy'"", 'BikeParking': 'False', 'Ambience': ""{'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True'}","Restaurants, French","{'Monday': '5:30-21:0', 'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:30-22:0', 'Saturday': '17:30-22:0'}"
90186,WoJcgS0d24IA2yGwW-ge0A,Subway,"9954 Lake Forest Blvd, Ste 8",New Orleans,LA,70127,30.0315706199,-89.9736428065,2.5,7,1,"{'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False'}","Restaurants, Sandwiches, Fast Food","{'Monday': '8:30-20:0', 'Tuesday': '8:30-20:0', 'Wednesday': '8:30-20:0', 'Thursday': '8:30-20:0', 'Friday': '8:30-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}"
93258,dd2sYnAcBusW7Pst3CWiOw,Mama's Place,1624 Hesiod St,Metairie,LA,70005,29.9948206,-90.1416189,4.5,11,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'Alcohol': ""'full_bar'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True'}","Sports Bars, Desserts, Bars, Sandwiches, Nightlife, Food, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
38305,w-0Gm5hKaX6mHRXoA0Ylrg,Fiorella's Cafe,45 French Market Pl,New Orleans,LA,70116,29.9603627,-90.0591119,3.5,325,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'WiFi': ""u'free'"", 'HasTV': 'True'}","Restaurants, American (Traditional), Local Flavor, French, Nightlife, Bars, Southern","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
109434,j_PG6HkXaic6GQi3eacn3g,Bucktown Burger & Fish Co.,200 Old Hammond Hwy,Metairie,LA,70005,30.0197460561,-90.1232123969,3.5,16,0,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'Caters': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Southern, Seafood, Burgers, Cajun/Creole, Restaurants, American (Traditional)","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-1:0', 'Saturday': '7:0-1:0', 'Sunday': '7:0-22:0'}"
