,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,geometry
540,119454,srkfgCUltsNdnlFSEul8Eg,Domino's Pizza,120 E Vandalia St,Edwardsville,IL,62025,38.8113435,-89.9546206,2.5,10,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1'}","Restaurants, Pizza, Sandwiches, Chicken Wings","{'Monday': '10:0-2:0', 'Tuesday': '10:0-2:0', 'Wednesday': '10:0-2:0', 'Thursday': '10:0-2:0', 'Friday': '10:0-3:0', 'Saturday': '10:0-3:0', 'Sunday': '10:0-2:0'}",POINT (38.8113435 -89.9546206)
541,15426,861eWH26IJ3lhELxEBpSSQ,West End Bar & Restaurant,319 W Laurel St,Millstadt,IL,62260,38.4591037,-90.0957399,4.0,10,0,"{'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True'}","Burgers, Sandwiches, Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",POINT (38.4591037 -90.0957399)
542,110404,OrWEym3KXdX45kFlxlIF4g,Sugarfire Smokehouse - Edwardsville,2323 Plum St,Edwardsville,IL,62025,38.7851230076,-89.9570836499,3.5,45,1,"{'HasTV': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","American (Traditional), Caterers, Event Planning & Services, Food, Barbeque, Smokehouse, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",POINT (38.7851230076 -89.9570836499)
543,103988,Q5QCxXnqGGnsSzJlKLvBwQ,Lilly Gyros,10600 Lincoln Trl,Fairview Heights,IL,62208,38.592614,-89.9958387,4.5,163,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1'}","Greek, American (New), Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-17:0'}",POINT (38.592614 -89.9958387)
544,93387,gfQmLdpBzhs_y1sQhIzjBQ,Casa Maria Mexican Grill,100 N High St,Belleville,IL,62220,38.5145679,-89.9828591,4.5,161,1,"{'GoodForKids': 'True', 'DogsAllowed': 'False', 'BikeParking': 'True', 'WiFi': ""'no'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True'}","Restaurants, Tacos, Cocktail Bars, Bars, Nightlife, Mexican, Tex-Mex","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",POINT (38.5145679 -89.9828591)
545,88715,idk1PvFzP5OHVp-TruAGiA,McAlister's Deli,101 Frey Ln,Fairview Heights,IL,62208,38.5923483077,-89.9786956522,3.5,29,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'free'"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'False', 'CoatCheck': 'False', 'BusinessParking': 'None', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True'}","Restaurants, Salad, Sandwiches, Delis","{'Monday': '0:0-0:0', 'Tuesday': '10:30-19:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-21:0', 'Saturday': '10:30-19:0', 'Sunday': '10:0-19:0'}",POINT (38.5923483077 -89.9786956522)
546,11966,sMjjClYrGEXcTFG66qmg8A,Thai House,109 S Main St,Columbia,IL,62236,38.442545,-90.19959,4.5,117,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'Caters': 'True'}","Thai, Restaurants, Noodles, Vegetarian","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-21:0'}",POINT (38.442545 -90.19959)
547,14573,T2oyb1q64y7I1hFHhPLFig,Jack in the Box,9502 Collinsville Rd,Collinsville,IL,62234,38.6592484,-90.0279682,1.5,23,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'no'"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'DriveThru': 'True'}","Fast Food, Mexican, Restaurants, Breakfast & Brunch, Tacos, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",POINT (38.6592484 -90.0279682)
548,63580,M1-pZ02nty3nd6rLWBLJjw,Castelli's Restaurant at 255,3400 Fosterburg Rd,Alton,IL,62002,38.9220002,-90.1085443,4.0,107,1,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Nightlife, Italian, American (Traditional), Local Flavor, Restaurants, Bars","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",POINT (38.9220002 -90.1085443)
549,14506,7nHsxxngai2a2yHiw2EBWQ,Dairy Queen Grill & Chill,1776 Lebanon Ave,Belleville,IL,62221,38.5353963728,-89.9622908,4.5,5,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'DriveThru': 'True'}","Restaurants, Food, Ice Cream & Frozen Yogurt, Fast Food, Burgers","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",POINT (38.5353963728 -89.9622908)
550,87812,c91ZNHxORJzHtE2Vkyy7Tg,South Main Diner,"421 S Main St, Ste A",Caseyville,IL,62232,38.6356041743,-90.0267744809,4.5,38,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""'loud'"", 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'""}","Diners, Food, Restaurants","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}",POINT (38.6356041743 -90.0267744809)
551,18992,Lpp5yRWCUS5hK_tFKPUNjg,You Korean And Japanese Best Cuisine,108 Regency Park,O'Fallon,IL,62269,38.590477,-89.939519,4.5,29,1,"{'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}""}","Restaurants, Korean, Sushi Bars, Japanese","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",POINT (38.590477 -89.939519)
552,79278,xUo867M71htXCJEvTaND7w,Domino's Pizza,9785 Hayden Dr,Mascoutah,IL,62558,38.5567362,-89.807691,2.5,16,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Chicken Wings, Pizza, Sandwiches, Restaurants","{'Monday': '10:0-1:0', 'Tuesday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-1:0'}",POINT (38.5567362 -89.807691)
553,80652,pW9K9kvilgaxSBbSeVg08Q,Popeyes Louisiana Kitchen,Hwy 157 Near Collinsport Dr,Collinsville,IL,62234,38.6849553343,-90.0110893705,1.5,13,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Fast Food, Chicken Wings","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",POINT (38.6849553343 -90.0110893705)
554,28138,F3358ikraJtY9hUaYF0obA,Applebee's Grill + Bar,3551 Nameoki Rd,Granite City,IL,62040,38.7267,-90.1238,2.5,20,1,"{'Alcohol': ""'full_bar'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'CoatCheck': 'False', 'ByAppointmentOnly': 'False', 'NoiseLevel': ""'quiet'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"", 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Steakhouses, Sports Bars, Restaurants, Bars, American (Traditional), American (New), Burgers, Chicken Wings, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-22:0', 'Sunday': '10:30-21:0'}",POINT (38.7267 -90.1238)
555,114331,ja7cjawPhBMHsKeL_popDw,Mister Donut,"2720 Grovelin St, Ste A",Godfrey,IL,62035,38.923538,-90.188814,4.0,29,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'HasTV': 'True'}","Breakfast & Brunch, Restaurants, Food, Bakeries, Coffee & Tea, Donuts","{'Monday': '4:0-13:0', 'Tuesday': '4:0-13:0', 'Wednesday': '4:0-13:0', 'Thursday': '4:0-13:0', 'Friday': '4:0-13:0', 'Saturday': '4:0-13:0', 'Sunday': '4:0-13:0'}",POINT (38.923538 -90.188814)
556,115207,4hhC-WUKaI-g4QoZEK7yig,Reinhardt's Restaurant,201 W Madison St,Millstadt,IL,62260,38.4607771,-90.0939049,3.0,13,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'None', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Nightlife, Bars, Sports Bars, American (Traditional), Breakfast & Brunch, Restaurants","{'Monday': '7:0-1:0', 'Tuesday': '7:0-1:0', 'Wednesday': '7:0-1:0', 'Thursday': '7:0-1:0', 'Friday': '7:0-1:0', 'Saturday': '7:0-1:0', 'Sunday': '7:0-1:0'}",POINT (38.4607771 -90.0939049)
557,12085,O8wgk23gex2Dwktm1gd_Lg,KFC,4914 W Main St,Belleville,IL,62226,38.5434809785,-90.028421516,2.0,7,1,"{'WiFi': ""'free'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'DriveThru': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True'}","Fast Food, Chicken Shop, Chicken Wings, Restaurants","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",POINT (38.5434809785 -90.028421516)
558,102,EuRGgOwJ0g1vTj2R04j37Q,Crafty Crab,51 Ludwig Dr,Fairview Heights,IL,62208,38.6012982,-89.9896835,2.5,14,1,"{'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'GoodForKids': 'True'}","Seafood, Restaurants","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",POINT (38.6012982 -89.9896835)
559,42101,KWaqFiJmkePvTerZpC93GA,Sonic Drive-In,1017 Plummer Dr,Edwardsville,IL,62025,38.788401616,-89.9786656,2.5,9,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'ByAppointmentOnly': 'False', 'HasTV': 'True', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'DriveThru': 'True', 'RestaurantsDelivery': 'None'}","Ice Cream & Frozen Yogurt, Food, Restaurants, Fast Food, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-19:0', 'Friday': '9:0-23:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-21:0'}",POINT (38.788401616 -89.9786656)
560,24920,p_HqobCDuNrel1jLMp_Qzg,Dairy Queen,3905 S State Rte 159,Glen Carbon,IL,62034,38.77458102,-89.9574789405,1.5,9,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'DriveThru': 'True'}","Ice Cream & Frozen Yogurt, Restaurants, Burgers, Food, Fast Food","{'Monday': '16:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",POINT (38.77458102 -89.9574789405)
561,71972,W_5TmN6sYlft8wqGsqlyfA,Hardee's,2 S Belt E,Belleville,IL,62220,38.5020893638,-89.9834218,1.5,7,1,"{'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'True'}","Fast Food, Restaurants, Burgers","{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-22:0', 'Saturday': '5:0-22:0', 'Sunday': '6:0-22:0'}",POINT (38.5020893638 -89.9834218)
562,39582,paN9whOcxhHpGwE6oAI1sg,Sgt Pepper's Cafe,218 N Main St,Edwardsville,IL,62025,38.8134509042,-89.9578586383,3.5,79,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Corkage': 'False', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'BYOB': 'False', 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True'}","Breakfast & Brunch, Restaurants, Cafes","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-15:0'}",POINT (38.8134509042 -89.9578586383)
563,46788,4Gqm_BcR8r-ZKIeiU2SaIQ,Casablanca Cafe,121 E Main,Belleville,IL,62220,38.5135899563,-89.9819449153,4.0,6,0,"{'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'Caters': 'False', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Mediterranean, Restaurants","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:30', 'Saturday': '11:0-19:30'}",POINT (38.5135899563 -89.9819449153)
